"Fishing Day","Fish","Fishing Gear","Site","Species","Weight (kg)","Length (cm)","Scale taken (0=N, 1=Y)","Floy Tag . (0=N)","Recap Tag . (0=N)","Preserved for testing (0=N, 1=Y)","Mortality (0=N, 1=Y)","Genetics Testing . (0=N)","Notes"
44.00,2237.00,3.00,"3",6.00,0.01,9.20,,,,,,,
44.00,2238.00,3.00,"3",27.00,0.01,9.50,,,,,,,
45.00,2239.00,3.00,"1",6.00,0.01,7.80,,,,,,,
45.00,2240.00,3.00,"1",6.00,0.01,8.00,,,,,,,
45.00,2241.00,3.00,"1",6.00,0.01,9.30,,,,,,,
45.00,2242.00,3.00,"1",6.00,0.01,7.80,,,,,,,
45.00,2243.00,3.00,"1",6.00,0.01,6.50,,,,,,,
45.00,2244.00,3.00,"1",6.00,0.01,7.80,,,,,,,
45.00,2245.00,3.00,"1",6.00,0.01,8.00,,,,,,,
45.00,2246.00,3.00,"1",6.00,0.01,8.40,,,,,,,
45.00,2247.00,3.00,"1",6.00,0.01,7.80,,,,,,,
45.00,2248.00,3.00,"1",6.00,0.01,10.00,,,,,,,
45.00,2249.00,3.00,"1",6.00,0.01,7.90,,,,,,,
45.00,2250.00,3.00,"1",3.00,0.01,8.90,,,,,,,
45.00,2251.00,3.00,"1",6.00,0.01,7.60,,,,,,,
45.00,2252.00,3.00,"1",5.00,0.13,16.50,,124.00,,,,,
45.00,2253.00,3.00,"1",6.00,0.01,7.30,,,,,,,
45.00,2254.00,3.00,"1",31.00,3.63,67.00,,23.00,,,,,"mutated carp"
45.00,2255.00,3.00,"1",5.00,0.06,14.50,,,,,,,
45.00,2256.00,3.00,"1",5.00,0.04,12.10,,,,,,,
48.00,2345.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2346.00,3.00,"3",6.00,0.01,6.80,,,,,,,
48.00,2347.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2348.00,3.00,"3",6.00,0.01,8.10,,,,,,,
48.00,2349.00,3.00,"3",6.00,0.01,10.00,,,,,,,
48.00,2350.00,3.00,"3",6.00,0.01,9.10,,,,,,,
48.00,2351.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2352.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2353.00,3.00,"3",6.00,0.01,7.80,,,,,,,
48.00,2354.00,3.00,"3",6.00,0.01,10.00,,,,,,,
48.00,2355.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2356.00,3.00,"3",6.00,0.01,10.10,,,,,,,
48.00,2357.00,3.00,"3",6.00,0.01,7.80,,,,,,,
48.00,2358.00,3.00,"3",27.00,0.01,9.50,,,,,,,
48.00,2359.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2360.00,3.00,"3",6.00,0.01,9.90,,,,,,,
48.00,2361.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2362.00,3.00,"3",3.00,0.01,21.00,,,,,,,
48.00,2363.00,3.00,"3",6.00,0.01,9.10,,,,,,,
48.00,2364.00,3.00,"3",6.00,0.01,9.00,,,,,,,
48.00,2365.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2366.00,3.00,"3",6.00,0.01,7.10,,,,,,,
48.00,2367.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2368.00,3.00,"3",6.00,0.01,8.30,,,,,,,
48.00,2369.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2370.00,3.00,"3",6.00,0.01,7.50,,,,,,,
48.00,2371.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2372.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2373.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2374.00,3.00,"3",6.00,0.01,8.10,,,,,,,
48.00,2375.00,3.00,"3",6.00,0.01,7.30,,,,,,,
48.00,2376.00,3.00,"3",6.00,0.01,7.10,,,,,,,
48.00,2377.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2378.00,3.00,"3",6.00,0.01,8.30,,,,,,,
48.00,2379.00,3.00,"3",6.00,0.01,7.40,,,,,,,
48.00,2380.00,3.00,"3",6.00,0.01,7.50,,,,,,,
48.00,2381.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2382.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2383.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2384.00,3.00,"3",6.00,0.01,7.40,,,,,,,
48.00,2385.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2386.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2387.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2388.00,3.00,"3",6.00,0.01,8.90,,,,,,,
48.00,2389.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2390.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2391.00,3.00,"3",6.00,0.01,9.00,,,,,,,
48.00,2392.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2393.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2394.00,3.00,"3",6.00,0.01,9.40,,,,,,,
48.00,2395.00,3.00,"3",6.00,0.01,9.30,,,,,,,
48.00,2396.00,3.00,"3",6.00,0.01,7.50,,,,,,,
44.00,2221.00,3.00,"3",6.00,0.01,7.90,,,,,,,
44.00,2222.00,3.00,"3",6.00,0.01,6.50,,,,,,,
48.00,2397.00,3.00,"3",6.00,0.01,7.30,,,,,,,
48.00,2398.00,3.00,"3",6.00,0.01,9.60,,,,,,,
48.00,2399.00,3.00,"3",6.00,0.01,7.40,,,,,,,
48.00,2400.00,3.00,"3",6.00,0.01,9.00,,,,,,,
48.00,2401.00,3.00,"3",6.00,0.01,10.00,,,,,,,
48.00,2402.00,3.00,"3",6.00,0.01,9.00,,,,,,,
48.00,2403.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2404.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2405.00,3.00,"3",6.00,0.01,8.70,,,,,,,
48.00,2406.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2407.00,3.00,"3",6.00,0.01,8.60,,,,,,,
48.00,2408.00,3.00,"3",6.00,0.01,8.80,,,,,,,
48.00,2409.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2410.00,3.00,"3",6.00,0.01,9.60,,,,,,,
48.00,2411.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2412.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2413.00,3.00,"3",6.00,0.01,8.30,,,,,,,
48.00,2414.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2415.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2416.00,3.00,"3",6.00,0.01,9.60,,,,,,,
48.00,2417.00,3.00,"3",6.00,0.01,9.20,,,,,,,
48.00,2418.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2419.00,3.00,"3",6.00,0.01,8.30,,,,,,,
48.00,2421.00,3.00,"3",6.00,0.01,7.50,,,,,,,
48.00,2422.00,3.00,"3",6.00,0.01,7.60,,,,,,,
48.00,2423.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2424.00,3.00,"3",6.00,0.01,10.10,,,,,,,
48.00,2425.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2426.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2427.00,3.00,"3",6.00,0.01,8.60,,,,,,,
48.00,2428.00,3.00,"3",6.00,0.01,8.60,,,,,,,
48.00,2429.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2430.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2431.00,3.00,"3",6.00,0.01,8.10,,,,,,,
48.00,2434.00,3.00,"3",6.00,0.01,9.50,,,,,,,
48.00,2435.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2436.00,3.00,"3",6.00,0.01,8.50,,,,,,,
48.00,2437.00,3.00,"3",6.00,0.01,9.60,,,,,,,
48.00,2438.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2439.00,3.00,"3",6.00,0.01,7.70,,,,,,,
48.00,2440.00,3.00,"3",6.00,0.01,9.50,,,,,,,
48.00,2441.00,3.00,"3",6.00,0.01,8.10,,,,,,,
48.00,2442.00,3.00,"3",6.00,0.01,9.20,,,,,,,
48.00,2443.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2445.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2446.00,3.00,"3",6.00,0.01,7.30,,,,,,,
48.00,2447.00,3.00,"3",6.00,0.01,8.20,,,,,,,
48.00,2448.00,3.00,"3",6.00,0.01,8.90,,,,,,,
48.00,2449.00,3.00,"3",6.00,0.01,8.30,,,,,,,
48.00,2450.00,3.00,"3",6.00,0.01,8.10,,,,,,,
48.00,2451.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2452.00,3.00,"3",6.00,0.01,9.00,,,,,,,
48.00,2453.00,3.00,"3",6.00,0.01,8.70,,,,,,,
48.00,2456.00,3.00,"3",6.00,0.01,8.00,,,,,,,
48.00,2457.00,3.00,"3",6.00,0.01,7.80,,,,,1.00,,
48.00,2458.00,3.00,"3",6.00,0.01,7.60,,,,,1.00,,
49.00,2459.00,3.00,"1",2.00,0.12,17.40,,401.00,,,,,
49.00,2460.00,3.00,"1",5.00,0.10,15.90,,,,,,,
49.00,2461.00,3.00,"1",11.00,0.03,11.20,,,,,,,
49.00,2462.00,3.00,"1",32.00,0.70,32.50,,,,,,,"was not realeased back into the river."
49.00,2463.00,3.00,"1",3.00,0.24,24.60,,,338.00,,,,
49.00,2464.00,3.00,"1",3.00,0.13,21.80,,402.00,,,,,
49.00,2465.00,3.00,"1",10.00,0.01,8.10,,,,,1.00,,"invasive species"
49.00,2466.00,3.00,"1",10.00,0.01,8.00,,,,,1.00,,"invasive species"
49.00,2467.00,3.00,"1",5.00,0.06,12.50,,,,,,,
49.00,2468.00,3.00,"1",8.00,0.10,15.70,,,,,,,
49.00,2469.00,3.00,"1",5.00,0.10,16.00,,196.00,,,,,
49.00,2470.00,3.00,"1",2.00,0.16,23.40,,403.00,,,,,
49.00,2471.00,3.00,"1",2.00,0.61,32.70,,404.00,,,,,
49.00,2472.00,3.00,"1",5.00,0.12,18.80,,159.00,,,,,
49.00,2473.00,3.00,"1",11.00,0.11,15.80,,62.00,,,,,
49.00,2474.00,3.00,"1",5.00,0.10,16.20,,190.00,,,,,
49.00,2475.00,3.00,"1",5.00,0.06,16.00,,,,,,,
49.00,2476.00,3.00,"1",22.00,1.83,70.00,,405.00,,,,,
49.00,2477.00,3.00,"1",15.00,0.31,32.30,,406.00,,,,,
49.00,2478.00,3.00,"1",5.00,0.11,16.90,,198.00,,,,,
49.00,2479.00,3.00,"1",3.00,0.01,11.20,,,,,,,
49.00,2480.00,3.00,"1",6.00,0.01,11.00,,,,,,,
49.00,2481.00,3.00,"1",6.00,0.01,8.80,,,,,,,
49.00,2482.00,3.00,"1",6.00,0.01,10.20,,,,,,,
49.00,2483.00,3.00,"1",6.00,0.01,7.90,,,,,,,
49.00,2484.00,3.00,"1",6.00,0.01,10.60,,,,,,,
49.00,2485.00,4.00,"2",18.00,0.76,42.50,,,,,,,
49.00,2486.00,4.00,"2",1.00,3.03,24.00,,444.00,,,,,
50.00,2487.00,3.00,"1",8.00,0.10,15.50,,,,,,,
50.00,2488.00,3.00,"1",5.00,0.08,15.90,,,,,,,
50.00,2490.00,3.00,"1",5.00,0.14,18.50,,188.00,,,,,
50.00,2493.00,3.00,"1",5.00,0.12,15.40,,,,,,,
50.00,2494.00,3.00,"1",5.00,0.14,17.10,,8.00,,,,,
50.00,2495.00,3.00,"1",5.00,0.09,15.90,,,,,,,
50.00,2496.00,3.00,"1",5.00,0.06,13.70,,,,,,,
48.00,2420.00,3.00,"3",6.00,0.01,9.00,,,,,,,
48.00,2454.00,3.00,"3",6.00,0.01,9.00,,,,,,,
48.00,2455.00,3.00,"3",6.00,0.01,8.90,,,,,,,
50.00,2489.00,3.00,"1",5.00,0.09,15.60,,,,,,,
50.00,2497.00,3.00,"1",5.00,0.09,17.30,,71.00,,,,,
50.00,2498.00,3.00,"1",6.00,0.01,7.10,,,,,,,
50.00,2499.00,3.00,"1",6.00,0.01,7.30,,,,,,,
50.00,2500.00,3.00,"1",6.00,0.01,6.90,,,,,,,
50.00,2501.00,3.00,"1",6.00,0.01,7.90,,,,,,,
50.00,2502.00,3.00,"1",6.00,0.01,7.80,,,,,,,
50.00,2503.00,3.00,"1",6.00,0.01,7.60,,,,,,,
50.00,2504.00,3.00,"1",6.00,0.01,8.70,,,,,,,
50.00,2505.00,3.00,"1",30.00,0.01,11.20,,,,,,,
50.00,2506.00,3.00,"1",5.00,0.13,16.50,,209.00,,,,,
50.00,2507.00,3.00,"1",5.00,0.11,18.10,,11.00,,,,,
50.00,2508.00,3.00,"1",5.00,0.10,15.50,,24.00,,,,,
50.00,2509.00,3.00,"1",2.00,0.15,21.70,,407.00,,,,,
50.00,2510.00,3.00,"1",11.00,0.12,17.20,,48.00,,,,,
50.00,2511.00,3.00,"1",5.00,0.08,16.50,,59.00,,,,,
50.00,2512.00,3.00,"1",5.00,0.05,14.10,,,,,,,
50.00,2513.00,3.00,"1",5.00,0.07,14.70,,,,,,,
50.00,2514.00,3.00,"1",6.00,0.01,11.00,,,,,,,
50.00,2515.00,3.00,"1",6.00,0.01,10.60,,,,,,,
50.00,2516.00,3.00,"1",6.00,0.01,12.80,,,,,,,
50.00,2517.00,3.00,"1",6.00,0.01,8.90,,,,,,,
50.00,2518.00,3.00,"1",6.00,0.01,9.10,,,,,,,
50.00,2519.00,6.00,"2",10.00,0.01,8.00,,,,,1.00,,"invasive species"
50.00,2520.00,3.00,"1",5.00,0.08,13.30,,,,,,,
50.00,2521.00,1.00,"2",4.00,0.04,11.60,,,,,,,
50.00,2522.00,1.00,"2",4.00,0.01,10.70,,,,,,,
51.00,2523.00,3.00,"3",0.00,0.01,4.80,,,,1.00,1.00,,"unknown species, possible topmouth"
51.00,2524.00,3.00,"3",6.00,0.01,8.20,,,,,,,
51.00,2525.00,3.00,"3",10.00,0.01,8.90,,,,,,,
51.00,2526.00,3.00,"3",2.00,0.11,20.30,,409.00,,,,,
51.00,2527.00,3.00,"3",6.00,0.01,10.90,,,,,,,
51.00,2528.00,3.00,"3",6.00,0.01,9.70,,,,,,,
51.00,2529.00,3.00,"3",6.00,0.01,8.50,,,,,,,
51.00,2530.00,3.00,"3",6.00,0.01,9.90,,,,,,,
51.00,2531.00,3.00,"3",6.00,0.01,10.40,,,,,,,
51.00,2532.00,3.00,"3",6.00,0.01,8.10,,,,,,,
51.00,2533.00,3.00,"3",6.00,0.01,7.80,,,,,,,
51.00,2534.00,3.00,"3",6.00,0.01,9.30,,,,,,,
51.00,2535.00,3.00,"3",6.00,0.01,10.10,,,,,,,
51.00,2536.00,3.00,"3",6.00,0.01,9.00,,,,,,,
51.00,2537.00,3.00,"3",6.00,0.01,7.90,,,,,,,
51.00,2538.00,3.00,"3",6.00,0.01,9.60,,,,,,,
,2539.00,3.00,"3",6.00,0.01,8.10,,,,,,,"!!"
52.00,2540.00,3.00,"1",22.00,2.94,33.56,,442.00,,,,,"man did show us picture on phone with this pike recaptured by a young boy, hook and line, a week or two after we tagged. They released it back."
52.00,2541.00,3.00,"1",6.00,0.01,8.10,,,,,,,
52.00,2542.00,3.00,"1",6.00,0.01,8.40,,,,,,,
52.00,2543.00,3.00,"1",6.00,0.01,8.00,,,,,,,
52.00,2544.00,3.00,"1",6.00,0.01,9.00,,,,,,,
52.00,2545.00,3.00,"1",6.00,0.01,11.50,,,,,,,
52.00,2546.00,3.00,"1",3.00,0.01,12.00,,,,,,,
52.00,2547.00,3.00,"1",27.00,0.01,8.10,,,,,,,
52.00,2548.00,3.00,"1",3.00,0.01,14.40,,,,,,,
52.00,2549.00,3.00,"1",11.00,0.01,12.30,,,,,,,
52.00,2550.00,3.00,"1",27.00,0.01,10.00,,,,,,,
52.00,2551.00,3.00,"1",27.00,0.01,9.00,,,,,,,
52.00,2552.00,3.00,"1",27.00,0.01,9.20,,,,,,,
52.00,2553.00,3.00,"1",27.00,0.01,9.10,,,,,,,
52.00,2554.00,3.00,"1",5.00,0.05,14.50,,,,,,,
52.00,2555.00,3.00,"1",5.00,0.06,16.10,,290.00,,,,,
52.00,2556.00,3.00,"1",27.00,0.01,6.40,,,,,1.00,,
52.00,2557.00,4.00,"2",3.00,0.01,14.50,,,,1.00,1.00,,
52.00,2558.00,4.00,"2",4.00,0.10,18.10,,,,1.00,1.00,,
52.00,2559.00,3.00,"1",5.00,0.06,15.10,,146.00,,,,,
52.00,2560.00,3.00,"1",10.00,0.01,8.50,,,,,1.00,,"invasive species"
52.00,2561.00,3.00,"1",5.00,0.06,14.60,,,,,,,
52.00,2562.00,3.00,"1",6.00,0.01,12.40,,,,,,,
52.00,2563.00,3.00,"1",5.00,0.10,17.10,,293.00,,,,,
52.00,2564.00,3.00,"1",12.00,0.19,21.00,,441.00,,,,,
52.00,2565.00,3.00,"1",12.00,0.06,15.50,,168.00,,,,,
52.00,2566.00,3.00,"1",28.00,1.58,46.00,,,99.00,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
53.00,2567.00,3.00,"3",6.00,0.01,8.00,,,,,,,
53.00,2568.00,3.00,"3",6.00,0.01,12.70,,,,,,,
53.00,2571.00,3.00,"3",6.00,0.01,7.90,,,,,,,
53.00,2572.00,3.00,"3",6.00,0.01,12.50,,,,,,,
53.00,2573.00,3.00,"3",6.00,0.01,12.00,,,,,,,
53.00,2574.00,3.00,"3",6.00,0.01,10.00,,,,,,,
53.00,2575.00,3.00,"3",6.00,0.01,10.50,,,,,,,
53.00,2576.00,3.00,"3",6.00,0.01,10.70,,,,,,,
53.00,2577.00,3.00,"3",3.00,0.14,23.00,,42.00,,,,,
53.00,2578.00,3.00,"3",6.00,0.01,11.10,,,,,,,
53.00,2579.00,3.00,"3",6.00,0.01,10.10,,,,,,,
53.00,2580.00,3.00,"3",6.00,0.01,10.20,,,,,,,
53.00,2581.00,3.00,"3",6.00,0.01,13.00,,,,,,,
53.00,2582.00,3.00,"3",6.00,0.01,11.00,,,,,,,
48.00,2432.00,3.00,"3",6.00,0.01,7.80,,,,,,,
48.00,2433.00,3.00,"3",6.00,0.01,9.00,,,,,,,
50.00,2491.00,3.00,"1",5.00,0.18,19.00,,51.00,,,,,
50.00,2492.00,3.00,"1",5.00,0.07,15.80,,,,,,,
53.00,2569.00,3.00,"3",6.00,0.01,14.50,,,,,,,
53.00,2570.00,3.00,"3",6.00,0.01,12.00,,,,,,,
53.00,2583.00,3.00,"3",6.00,0.01,12.10,,,,,,,
53.00,2584.00,3.00,"3",6.00,0.01,11.00,,,,,,,
53.00,2585.00,3.00,"3",6.00,0.01,12.90,,,,,,,
53.00,2586.00,3.00,"3",6.00,0.01,11.20,,,,,,,
53.00,2587.00,3.00,"3",6.00,0.01,12.20,,,,,,,
53.00,2588.00,3.00,"3",6.00,0.01,11.00,,,,,,,
53.00,2589.00,3.00,"3",6.00,0.01,11.10,,,,,,,
53.00,2590.00,3.00,"3",6.00,0.01,11.00,,,,,,,
53.00,2591.00,3.00,"3",6.00,0.01,10.20,,,,,,,
53.00,2592.00,3.00,"3",6.00,0.01,7.20,,,,,,,
53.00,2593.00,3.00,"3",6.00,0.01,11.10,,,,,,,
53.00,2594.00,3.00,"3",6.00,0.01,11.00,,,,,,,
53.00,2595.00,3.00,"3",6.00,0.01,12.10,,,,,,,
53.00,2596.00,3.00,"3",6.00,0.01,11.00,,,,,,,
53.00,2597.00,3.00,"3",6.00,0.01,14.10,,,,,,,
53.00,2598.00,3.00,"3",6.00,0.01,6.80,,,,,,,
53.00,2599.00,3.00,"3",6.00,0.01,10.10,,,,,,,
53.00,2600.00,3.00,"3",6.00,0.01,9.60,,,,,,,
53.00,2601.00,3.00,"3",6.00,0.01,7.90,,,,,,,
53.00,2602.00,3.00,"3",6.00,0.01,10.90,,,,,,,
53.00,2603.00,3.00,"3",6.00,0.01,9.20,,,,,,,
53.00,2604.00,3.00,"3",6.00,0.01,9.50,,,,,,,
53.00,2605.00,3.00,"3",6.00,0.01,7.40,,,,,,,
53.00,2606.00,3.00,"3",27.00,0.01,7.00,,,,,,,
53.00,2607.00,3.00,"3",27.00,0.01,9.50,,,,,,,
53.00,2608.00,3.00,"3",27.00,0.01,9.00,,,,,,,
53.00,2609.00,3.00,"3",27.00,0.01,9.50,,,,,,,
53.00,2610.00,3.00,"3",6.00,0.01,12.70,,,,,,,
53.00,2611.00,3.00,"3",6.00,0.01,12.00,,,,,,,
53.00,2612.00,3.00,"3",6.00,0.01,13.90,,,,,,,
53.00,2613.00,3.00,"3",6.00,0.01,10.80,,,,,,,
53.00,2614.00,3.00,"3",6.00,0.01,12.00,,,,,,,
54.00,2615.00,3.00,"1",5.00,0.05,0.14,,,,,,,
54.00,2616.00,3.00,"1",5.00,0.05,14.50,,,,,,,
54.00,2617.00,3.00,"1",3.00,0.22,24.10,,36.00,,,,,
54.00,2618.00,3.00,"1",5.00,0.09,17.00,,75.00,,,,,
54.00,2619.00,3.00,"1",6.00,0.01,12.30,,,,,,,
54.00,2620.00,3.00,"1",5.00,0.07,14.00,,,,,,,
54.00,2621.00,3.00,"1",15.00,0.51,42.00,,,,,,,
54.00,2622.00,3.00,"1",3.00,0.16,22.00,,289.00,,,,,
54.00,2623.00,3.00,"1",5.00,0.10,18.00,,287.00,,,,,
54.00,2624.00,3.00,"1",2.00,0.09,18.80,,278.00,,,,,
54.00,2625.00,3.00,"1",15.00,0.49,41.50,,411.00,,,,,
54.00,2626.00,3.00,"1",27.00,0.01,10.20,,,,,,,
54.00,2630.00,4.00,"2",3.00,0.06,17.50,,205.00,,,,,
54.00,2631.00,3.00,"1",5.00,0.03,14.00,,,,,,,
54.00,2632.00,3.00,"1",5.00,0.10,17.10,,73.00,,,,,
54.00,2633.00,3.00,"1",3.00,0.16,23.00,,414.00,,,,,
54.00,2634.00,3.00,"1",3.00,0.19,25.00,,415.00,,,,,
54.00,2635.00,3.00,"1",3.00,0.20,26.00,,416.00,,,,,
54.00,2636.00,3.00,"1",5.00,0.13,19.50,,161.00,,,,,
54.00,2637.00,3.00,"1",5.00,0.11,17.50,,217.00,,,,,
54.00,2638.00,3.00,"1",11.00,0.10,18.00,,6.00,,,,,
54.00,2639.00,3.00,"1",5.00,0.07,14.50,,,,,,,
54.00,2640.00,3.00,"1",5.00,0.10,17.50,,44.00,,,,,
54.00,2641.00,3.00,"1",3.00,0.01,12.00,,,,,,,
54.00,2642.00,3.00,"1",15.00,0.21,18.00,,418.00,,,,,
54.00,2643.00,3.00,"1",6.00,0.01,12.00,,,,,,,
54.00,2644.00,3.00,"1",6.00,0.01,11.50,,,,,,,
54.00,2645.00,3.00,"1",6.00,0.01,12.50,,,,,,,
54.00,2646.00,3.00,"1",6.00,0.01,14.50,,,,,,,
54.00,2647.00,3.00,"1",6.00,0.01,13.00,,,,,,,
54.00,2648.00,3.00,"1",6.00,0.01,9.00,,,,,1.00,,"duck consumed as we were releasing back into river"
54.00,2649.00,3.00,"1",6.00,0.04,17.50,,220.00,,,,,
54.00,2650.00,3.00,"1",2.00,0.16,22.00,,285.00,,,,,
54.00,2651.00,4.00,"2",1.00,4.70,73.10,,421.00,,,,,
54.00,2652.00,4.00,"1",2.00,0.31,29.70,,294.00,,,,,
54.00,2653.00,3.00,"1",3.00,0.22,25.60,,86.00,,,,,
54.00,2654.00,3.00,"1",3.00,0.21,24.50,,46.00,,,,,
54.00,2655.00,3.00,"1",5.00,0.13,19.00,,10.00,,,,,
54.00,2656.00,3.00,"1",5.00,0.03,12.10,,,,,,,
54.00,2657.00,3.00,"1",5.00,0.06,13.70,,,,,,,
54.00,2658.00,3.00,"1",5.00,0.01,5.00,,,,,,,
54.00,2659.00,3.00,"1",5.00,0.03,12.30,,,,,,,
54.00,2660.00,3.00,"1",6.00,0.16,25.50,,74.00,,,,,
54.00,2661.00,4.00,"2",1.00,1.83,50.00,,422.00,,,,,
55.00,2662.00,6.00,"2",5.00,0.01,3.00,,,,,1.00,,
55.00,2663.00,3.00,"3",27.00,0.01,9.40,,,,,1.00,,
55.00,2664.00,3.00,"3",27.00,0.01,9.10,,,,,,,
55.00,2665.00,3.00,"3",6.00,0.01,12.10,,,,,,,
55.00,2666.00,3.00,"3",27.00,0.01,9.00,,,,,,,
55.00,2667.00,3.00,"3",27.00,0.01,9.60,,,,,,,
55.00,2668.00,3.00,"3",3.00,0.23,25.10,,423.00,,,,,
55.00,2669.00,6.00,"4",6.00,0.01,15.50,,,,,1.00,,
56.00,2673.00,3.00,"1",6.00,0.42,31.00,,436.00,,,,,
56.00,2674.00,3.00,"1",1.00,6.04,73.60,,437.00,,,,,
56.00,2675.00,3.00,"1",6.00,0.44,33.70,,435.00,,,,,
56.00,2676.00,3.00,"1",6.00,0.68,38.40,,434.00,,,,,
56.00,2677.00,3.00,"1",6.00,0.96,42.10,,433.00,,,,,
54.00,2627.00,3.00,"1",27.00,0.01,9.50,,,,,1.00,,
54.00,2628.00,3.00,"1",27.00,0.01,9.50,,,,,1.00,,
54.00,2629.00,3.00,"1",3.00,0.14,22.50,,412.00,,,,,
55.00,2670.00,6.00,"2",5.00,0.01,3.90,,,,,,,
56.00,2671.00,3.00,"1",1.00,4.12,62.80,,439.00,,,,,
56.00,2672.00,3.00,"1",6.00,0.43,35.00,,438.00,,,,,
56.00,2678.00,4.00,"2",2.00,0.72,36.80,,431.00,,,,,
56.00,2679.00,3.00,"1",15.00,0.54,41.90,,432.00,,,,,
56.00,2680.00,3.00,"1",5.00,0.12,17.00,,299.00,,,,,
56.00,2681.00,3.00,"1",6.00,0.55,35.70,,430.00,,,,,
57.00,2682.00,3.00,"3",1.00,4.70,71.90,,429.00,,,,,
57.00,2683.00,3.00,"1",16.00,0.10,18.00,,300.00,,,,,
57.00,2684.00,3.00,"3",16.00,0.04,17.00,,164.00,,,,,
57.00,2685.00,3.00,"3",16.00,0.05,16.20,,20.00,,,,,
57.00,2686.00,3.00,"3",16.00,0.04,15.60,,184.00,,,,,
57.00,2687.00,3.00,"3",6.00,0.14,24.00,,38.00,,,,,
57.00,2688.00,3.00,"3",29.00,0.05,16.00,,80.00,,,1.00,,"invasive species"
57.00,2690.00,3.00,"3",2.00,0.06,17.90,,56.00,,,,,
57.00,2691.00,3.00,"3",27.00,0.01,9.00,,,,,,,
57.00,2692.00,3.00,"3",27.00,0.01,9.10,,,,,,,
57.00,2693.00,3.00,"3",6.00,0.19,15.40,,427.00,,,,,
57.00,2694.00,3.00,"3",6.00,0.01,15.10,,,,,,,
57.00,2695.00,3.00,"3",6.00,0.13,22.00,,426.00,,,,,
57.00,2696.00,3.00,"3",2.00,0.12,21.00,,174.00,,,,,
59.00,2700.00,3.00,"3",33.00,0.19,46.30,,351.00,,1.00,,,"FR017"
59.00,2701.00,3.00,"3",18.00,1.04,56.20,,352.00,,,,,
59.00,2702.00,3.00,"3",6.00,2.01,14.20,,,,,,,
59.00,2703.00,3.00,"3",6.00,0.21,28.00,,353.00,,,,,
59.00,2704.00,3.00,"3",6.00,0.44,32.80,,355.00,,,,,
59.00,2705.00,3.00,"3",6.00,0.55,33.00,,356.00,,,,,
60.00,2706.00,3.00,"1",6.00,0.59,37.50,,357.00,,,,,
60.00,2707.00,3.00,"1",6.00,0.41,33.80,,358.00,,,,,
60.00,2708.00,3.00,"1",6.00,0.42,35.10,,359.00,,,,,
